,Diet_Composition
1991,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1957&GenusName=Selene&SpeciesName=orstedii&stockcode=2153
1992,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1958&GenusName=Selene&SpeciesName=peruviana&stockcode=2154
1993,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1004&GenusName=Selene&SpeciesName=vomer&stockcode=1020
1994,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12859&GenusName=Semicossyphus&SpeciesName=darwini&stockcode=13190
1995,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2952&GenusName=Semotilus&SpeciesName=atromaculatus&stockcode=3148
1996,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1005&GenusName=Seriola&SpeciesName=dumerili&stockcode=1021
1997,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=382&GenusName=Seriola&SpeciesName=lalandi&stockcode=396
1998,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1007&GenusName=Seriola&SpeciesName=rivoliana&stockcode=1023
1999,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1008&GenusName=Seriola&SpeciesName=zonata&stockcode=1024
2000,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12918&GenusName=Seriolella&SpeciesName=brama&stockcode=13251
2001,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=62084&GenusName=Seriolella&SpeciesName=tinro&stockcode=51998
2002,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=14418&GenusName=Serranus&SpeciesName=atricauda&stockcode=14217
2003,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1353&GenusName=Serranus&SpeciesName=cabrilla&stockcode=1371
2004,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=14419&GenusName=Serranus&SpeciesName=hepatus&stockcode=14218
2005,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1761&GenusName=Serranus&SpeciesName=scriba&stockcode=1957
2006,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3349&GenusName=Serranus&SpeciesName=tabacarius&stockcode=3545
2007,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3350&GenusName=Serranus&SpeciesName=tigrinus&stockcode=3546
2008,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3351&GenusName=Serranus&SpeciesName=tortugarum&stockcode=3547
2009,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=11970&GenusName=Serrasalmus&SpeciesName=rhombeus&stockcode=12296
2010,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=611&GenusName=Setipinna&SpeciesName=taty&stockcode=627
2011,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=54507&GenusName=Sicyases&SpeciesName=sanguineus&stockcode=45136
2012,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6347&GenusName=Sicyopterus&SpeciesName=stimpsoni&stockcode=6660
2013,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4614&GenusName=Siganus&SpeciesName=argenteus&stockcode=4801
2014,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4611&GenusName=Siganus&SpeciesName=corallinus&stockcode=4798
2015,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4616&GenusName=Siganus&SpeciesName=fuscescens&stockcode=4803
2016,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4613&GenusName=Siganus&SpeciesName=luridus&stockcode=4800
2017,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4621&GenusName=Siganus&SpeciesName=punctatus&stockcode=4808
2018,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4545&GenusName=Siganus&SpeciesName=rivulatus&stockcode=4730
2019,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4457&GenusName=Siganus&SpeciesName=spinus&stockcode=4655
2020,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4615&GenusName=Siganus&SpeciesName=sutor&stockcode=4802
2021,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4624&GenusName=Siganus&SpeciesName=virgatus&stockcode=4811
2022,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8489&GenusName=Sillaginodes&SpeciesName=punctatus&stockcode=8803
2023,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8492&GenusName=Sillago&SpeciesName=analis&stockcode=8806
2024,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8498&GenusName=Sillago&SpeciesName=bassensis&stockcode=8812
2025,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8505&GenusName=Sillago&SpeciesName=burrus&stockcode=8819
2026,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4709&GenusName=Sillago&SpeciesName=ciliata&stockcode=4929
2027,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8512&GenusName=Sillago&SpeciesName=flindersi&stockcode=8826
2028,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6576&GenusName=Sillago&SpeciesName=japonica&stockcode=6897
2029,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7925&GenusName=Sillago&SpeciesName=maculata&stockcode=8236
2030,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8535&GenusName=Sillago&SpeciesName=robusta&stockcode=8850
2031,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7972&GenusName=Sillago&SpeciesName=schomburgkii&stockcode=8283
2032,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4544&GenusName=Sillago&SpeciesName=sihama&stockcode=4729
2033,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8538&GenusName=Sillago&SpeciesName=vittata&stockcode=8853
2034,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6566&GenusName=Silurus&SpeciesName=asotus&stockcode=6887
2035,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=289&GenusName=Silurus&SpeciesName=glanis&stockcode=303
2036,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8856&GenusName=Simochromis&SpeciesName=diagramma&stockcode=9177
2037,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=28054&GenusName=Siniperca&SpeciesName=chuatsi&stockcode=38674
2038,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8852&GenusName=Solea&SpeciesName=senegalensis&stockcode=9173
2039,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=525&GenusName=Solea&SpeciesName=solea&stockcode=541
2040,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=138&GenusName=Somniosus&SpeciesName=microcephalus&stockcode=152
2041,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2544&GenusName=Somniosus&SpeciesName=pacificus&stockcode=2740
2042,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=704&GenusName=Somniosus&SpeciesName=rostratus&stockcode=720
2043,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1158&GenusName=Sparisoma&SpeciesName=aurofrenatum&stockcode=1174
2044,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1159&GenusName=Sparisoma&SpeciesName=chrysopterum&stockcode=1175
2045,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3676&GenusName=Sparisoma&SpeciesName=radians&stockcode=3872
2046,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1160&GenusName=Sparisoma&SpeciesName=rubripinne&stockcode=1176
2047,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1161&GenusName=Sparisoma&SpeciesName=viride&stockcode=1177
2048,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5383&GenusName=Sparodon&SpeciesName=durbanensis&stockcode=5642
2049,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1164&GenusName=Sparus&SpeciesName=aurata&stockcode=1180
2050,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1240&GenusName=Sphoeroides&SpeciesName=nephelus&stockcode=1256
2051,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1241&GenusName=Sphoeroides&SpeciesName=spengleri&stockcode=1257
2052,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1242&GenusName=Sphoeroides&SpeciesName=testudineus&stockcode=1258
2053,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1235&GenusName=Sphyraena&SpeciesName=barracuda&stockcode=1251
2054,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6405&GenusName=Sphyraena&SpeciesName=ensis&stockcode=6726
2055,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5734&GenusName=Sphyraena&SpeciesName=forsteri&stockcode=6027
2056,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1236&GenusName=Sphyraena&SpeciesName=guachancho&stockcode=1252
2057,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4827&GenusName=Sphyraena&SpeciesName=jello&stockcode=5056
2058,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4493&GenusName=Sphyraena&SpeciesName=obtusata&stockcode=4691
2059,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1237&GenusName=Sphyraena&SpeciesName=picudilla&stockcode=1253
2060,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13001&GenusName=Sphyraena&SpeciesName=pinguis&stockcode=13322
2061,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7938&GenusName=Sphyraena&SpeciesName=putnamae&stockcode=8249
2062,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7939&GenusName=Sphyraena&SpeciesName=qenie&stockcode=8250
2063,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10202&GenusName=Sphyraena&SpeciesName=viridensis&stockcode=10525
2064,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12557&GenusName=Sphyraena&SpeciesName=waitii&stockcode=12900
2065,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=912&GenusName=Sphyrna&SpeciesName=lewini&stockcode=928
2066,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=914&GenusName=Sphyrna&SpeciesName=mokarran&stockcode=930
2067,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=915&GenusName=Sphyrna&SpeciesName=tiburo&stockcode=931
2068,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=55029&GenusName=Sphyrna&SpeciesName=tudes&stockcode=45572
2069,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=917&GenusName=Sphyrna&SpeciesName=zygaena&stockcode=933
2070,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=26061&GenusName=Spicara&SpeciesName=axillaris&stockcode=20518
2071,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4887&GenusName=Spicara&SpeciesName=maena&stockcode=5119
2072,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1766&GenusName=Spicara&SpeciesName=smaris&stockcode=1962
2073,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1356&GenusName=Spondyliosoma&SpeciesName=cantharus&stockcode=1374
2074,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1457&GenusName=Spratelloides&SpeciesName=delicatulus&stockcode=1650
2075,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1458&GenusName=Spratelloides&SpeciesName=gracilis&stockcode=1651
2076,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1459&GenusName=Spratelloides&SpeciesName=lewisi&stockcode=1652
2077,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1357&GenusName=Sprattus&SpeciesName=sprattus&stockcode=55042
2078,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1357&GenusName=Sprattus&SpeciesName=sprattus&stockcode=1375
2079,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4482&GenusName=Squalius&SpeciesName=cephalus&stockcode=4680
2080,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=139&GenusName=Squalus&SpeciesName=acanthias&stockcode=153
2081,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=708&GenusName=Squalus&SpeciesName=blainville&stockcode=724
2082,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=709&GenusName=Squalus&SpeciesName=cubensis&stockcode=725
2083,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=711&GenusName=Squalus&SpeciesName=megalops&stockcode=727
2084,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=713&GenusName=Squalus&SpeciesName=mitsukurii&stockcode=729
2085,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=725&GenusName=Squatina&SpeciesName=aculeata&stockcode=741
2086,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=726&GenusName=Squatina&SpeciesName=africana&stockcode=742
2087,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=727&GenusName=Squatina&SpeciesName=argentina&stockcode=743
2088,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=729&GenusName=Squatina&SpeciesName=californica&stockcode=745
2089,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=731&GenusName=Squatina&SpeciesName=dumeril&stockcode=747
2090,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=735&GenusName=Squatina&SpeciesName=oculata&stockcode=751
2091,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=736&GenusName=Squatina&SpeciesName=squatina&stockcode=752
2092,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12416&GenusName=Stegastes&SpeciesName=adustus&stockcode=12745
2093,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4347&GenusName=Stegastes&SpeciesName=fasciolatus&stockcode=4532
2094,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3651&GenusName=Stegastes&SpeciesName=leucostictus&stockcode=3847
2095,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4352&GenusName=Stegastes&SpeciesName=nigricans&stockcode=4537
2096,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3653&GenusName=Stegastes&SpeciesName=planifrons&stockcode=3849
2097,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4351&GenusName=Stegastes&SpeciesName=punctatus&stockcode=4536
2098,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=67997&GenusName=Stegastes&SpeciesName=xanthurus&stockcode=59420
2099,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5374&GenusName=Stegostoma&SpeciesName=fasciatum&stockcode=5630
2100,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1193&GenusName=Stellifer&SpeciesName=lanceolatus&stockcode=1209
2101,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1196&GenusName=Stellifer&SpeciesName=rastrifer&stockcode=1212
2102,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2737&GenusName=Stenobrachius&SpeciesName=leucopsarus&stockcode=2933
2103,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=17406&GenusName=Stenobrachius&SpeciesName=nannochir&stockcode=15592
2104,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1234&GenusName=Stenotomus&SpeciesName=caprinus&stockcode=1250
2105,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=452&GenusName=Stenotomus&SpeciesName=chrysops&stockcode=466
2106,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4281&GenusName=Stephanolepis&SpeciesName=hispidus&stockcode=4477
2107,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7389&GenusName=Sternoptyx&SpeciesName=diaphana&stockcode=7690
2108,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10166&GenusName=Sternoptyx&SpeciesName=pseudobscura&stockcode=10489
2109,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7828&GenusName=Stethojulis&SpeciesName=balteata&stockcode=8138
2110,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5640&GenusName=Stethojulis&SpeciesName=bandanensis&stockcode=5934
2111,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6633&GenusName=Stethojulis&SpeciesName=interrupta&stockcode=6953
2112,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5641&GenusName=Stethojulis&SpeciesName=strigiventer&stockcode=5935
2113,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6622&GenusName=Stethojulis&SpeciesName=trilineata&stockcode=6943
2114,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=50416&GenusName=Stichaeopsis&SpeciesName=nevelskoi&stockcode=42130
2115,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23789&GenusName=Stichaeus&SpeciesName=grigorjewi&stockcode=18904
2116,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23790&GenusName=Stichaeus&SpeciesName=nozawae&stockcode=18905
2117,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=569&GenusName=Stolephorus&SpeciesName=indicus&stockcode=585
2118,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=974&GenusName=Strongylura&SpeciesName=marina&stockcode=990
2119,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3163&GenusName=Strongylura&SpeciesName=notata+notata&stockcode=3359
2120,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=975&GenusName=Strongylura&SpeciesName=timucu&stockcode=991
2121,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6029&GenusName=Sufflamen&SpeciesName=bursa&stockcode=6343
2122,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1312&GenusName=Sufflamen&SpeciesName=fraenatum&stockcode=1330
2123,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4233&GenusName=Syacium&SpeciesName=papillosum&stockcode=4429
2124,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1791&GenusName=Symphodus&SpeciesName=cinereus&stockcode=1987
2125,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4578&GenusName=Symphodus&SpeciesName=mediterraneus&stockcode=4763
2126,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=59&GenusName=Symphodus&SpeciesName=melops&stockcode=69
2127,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1792&GenusName=Symphodus&SpeciesName=ocellatus&stockcode=1988
2128,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1709&GenusName=Symphodus&SpeciesName=roissali&stockcode=1905
2129,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4580&GenusName=Symphodus&SpeciesName=rostratus&stockcode=4766
2130,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1708&GenusName=Symphodus&SpeciesName=tinca&stockcode=1904
2131,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=215&GenusName=Symphorus&SpeciesName=nematophorus&stockcode=229
2132,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1768&GenusName=Symphurus&SpeciesName=nigrescens&stockcode=1964
2133,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1019&GenusName=Symphurus&SpeciesName=plagiusa&stockcode=1035
2134,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=24603&GenusName=Symphurus&SpeciesName=tessellatus&stockcode=19514
2135,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9104&GenusName=Synaphobranchus&SpeciesName=kaupii&stockcode=9425
2136,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8953&GenusName=Synclidopus&SpeciesName=macleayanus&stockcode=9274
2137,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5980&GenusName=Syngnathoides&SpeciesName=biaculeatus&stockcode=6289
2138,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1770&GenusName=Syngnathus&SpeciesName=acus&stockcode=1966
2139,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3300&GenusName=Syngnathus&SpeciesName=floridae&stockcode=3496
2140,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3301&GenusName=Syngnathus&SpeciesName=fuscus&stockcode=3497
2141,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23118&GenusName=Syngnathus&SpeciesName=schlegeli&stockcode=18365
2142,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3306&GenusName=Syngnathus&SpeciesName=scovelli&stockcode=3502
2143,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1360&GenusName=Syngnathus&SpeciesName=typhle&stockcode=1378
2144,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9576&GenusName=Synodontis&SpeciesName=leopardinus&stockcode=9899
2145,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9583&GenusName=Synodontis&SpeciesName=macrostigma&stockcode=9906
2146,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8708&GenusName=Synodontis&SpeciesName=nigromaculatus&stockcode=9028
2147,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5384&GenusName=Synodontis&SpeciesName=njassae&stockcode=5643
2148,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2458&GenusName=Synodontis&SpeciesName=schall&stockcode=2652
2149,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9642&GenusName=Synodontis&SpeciesName=woosnami&stockcode=9965
2150,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12620&GenusName=Synodus&SpeciesName=dermatogenys&stockcode=12966
