,Larvae_Information
2309,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13762&GenusName=Rhabdoblennius&SpeciesName=nitidus&stockcode=13806
2310,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=64827&GenusName=Rhabdoblennius&SpeciesName=papuensis&stockcode=54825
2311,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6056&GenusName=Rhabdoblennius&SpeciesName=rhabdotrachelus&stockcode=6370
2312,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6057&GenusName=Rhabdoblennius&SpeciesName=snowi&stockcode=6371
2313,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5368&GenusName=Rhabdosargus&SpeciesName=sarba&stockcode=5624
2314,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4139&GenusName=Rhamphocottus&SpeciesName=richardsonii&stockcode=4335
2315,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5840&GenusName=Rhinecanthus&SpeciesName=rectangulus&stockcode=6137
2316,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2944&GenusName=Rhinichthys&SpeciesName=cataractae&stockcode=3140
2317,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3847&GenusName=Rhinogobiops&SpeciesName=nicholsii&stockcode=4043
2318,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23675&GenusName=Rhinogobius&SpeciesName=brunneus&stockcode=18817
2319,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=15824&GenusName=Rhinogobius&SpeciesName=flumineus&stockcode=14891
2320,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=15825&GenusName=Rhinogobius&SpeciesName=giurinus&stockcode=14892
2321,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=50721&GenusName=Rhinoliparis&SpeciesName=barbulifer&stockcode=42401
2322,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8594&GenusName=Rhinomuraena&SpeciesName=quaesita&stockcode=8909
2323,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4784&GenusName=Rhodeus&SpeciesName=ocellatus&stockcode=5008
2324,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13624&GenusName=Rhynchoconger&SpeciesName=nitens&stockcode=13727
2325,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=48140&GenusName=Rhynchocypris&SpeciesName=oxycephalus&stockcode=40420
2326,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1803&GenusName=Rhynchogadus&SpeciesName=hepaticus&stockcode=1999
2327,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9123&GenusName=Rhynchohyalus&SpeciesName=natalensis&stockcode=9444
2328,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6581&GenusName=Rhynchopelates&SpeciesName=oxyrhynchus&stockcode=6903
2329,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4666&GenusName=Rhynchorhamphus&SpeciesName=georgii&stockcode=4883
2330,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25000&GenusName=Rhynchorhamphus&SpeciesName=malabaricus&stockcode=19780
2331,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3080&GenusName=Rimicola&SpeciesName=eigenmanni&stockcode=3276
2332,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3081&GenusName=Rimicola&SpeciesName=muscarum&stockcode=3277
2333,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11668&GenusName=Roa&SpeciesName=modesta&stockcode=11994
2334,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59470&GenusName=Robinsia&SpeciesName=catherinae&stockcode=49201
2335,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24630&GenusName=Rosenblattichthys&SpeciesName=alatus&stockcode=19530
2336,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16624&GenusName=Rosenblattichthys&SpeciesName=hubbsi&stockcode=15151
2337,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=55099&GenusName=Rosenblattichthys&SpeciesName=volucris&stockcode=45632
2338,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46333&GenusName=Ruanoho&SpeciesName=decemdigitatus&stockcode=39044
2339,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65481&GenusName=Ruanoho&SpeciesName=whero&stockcode=55657
2340,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4049&GenusName=Ruscarius&SpeciesName=meanyi&stockcode=4245
2341,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=272&GenusName=Rutilus&SpeciesName=rutilus&stockcode=286
2342,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1044&GenusName=Ruvettus&SpeciesName=pretiosus&stockcode=1060
2343,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65130&GenusName=Sabanejewia&SpeciesName=baltica&stockcode=55192
2344,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65131&GenusName=Sabanejewia&SpeciesName=vallachica&stockcode=55193
2345,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=57197&GenusName=Saccopharynx&SpeciesName=lavenbergi&stockcode=46877
2346,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24854&GenusName=Sacura&SpeciesName=margaritacea&stockcode=19707
2347,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5198&GenusName=Sagamichthys&SpeciesName=abei&stockcode=5436
2348,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12238&GenusName=Salangichthys&SpeciesName=microdon&stockcode=12564
2349,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22672&GenusName=Salanx&SpeciesName=ariakensis&stockcode=17996
2350,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66697&GenusName=Salaria&SpeciesName=atlantica&stockcode=57481
2351,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46339&GenusName=Salaria&SpeciesName=basilisca&stockcode=39048
2352,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=62596&GenusName=Salaria&SpeciesName=economidisi&stockcode=52602
2353,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4877&GenusName=Salaria&SpeciesName=fluviatilis&stockcode=5107
2354,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1701&GenusName=Salaria&SpeciesName=pavo&stockcode=1897
2355,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25795&GenusName=Salarias&SpeciesName=alboguttatus&stockcode=20345
2356,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7749&GenusName=Salarias&SpeciesName=ceramensis&stockcode=8059
2357,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6058&GenusName=Salarias&SpeciesName=fasciatus&stockcode=6372
2358,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11616&GenusName=Salarias&SpeciesName=guttatus&stockcode=11942
2359,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6060&GenusName=Salarias&SpeciesName=luctuosus&stockcode=6374
2360,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61231&GenusName=Salarias&SpeciesName=nigrocinctus&stockcode=51015
2361,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59843&GenusName=Salarias&SpeciesName=obscurus&stockcode=49597
2362,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59273&GenusName=Salarias&SpeciesName=patzneri&stockcode=49001
2363,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59272&GenusName=Salarias&SpeciesName=ramosus&stockcode=49000
2364,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22515&GenusName=Salarias&SpeciesName=segmentatus&stockcode=17886
2365,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61222&GenusName=Salarias&SpeciesName=sexfilum&stockcode=51005
2366,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61221&GenusName=Salarias&SpeciesName=sibogai&stockcode=51004
2367,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13763&GenusName=Salarias&SpeciesName=sinuosus&stockcode=13807
2368,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=238&GenusName=Salmo&SpeciesName=trutta&stockcode=252
2369,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59841&GenusName=Salmostoma&SpeciesName=belachi&stockcode=49594
2370,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=247&GenusName=Salvelinus&SpeciesName=alpinus&stockcode=261
2371,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=246&GenusName=Salvelinus&SpeciesName=fontinalis&stockcode=260
2372,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6411&GenusName=Salvelinus&SpeciesName=leucomaenis&stockcode=6732
2373,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2691&GenusName=Salvelinus&SpeciesName=malma&stockcode=2887
2374,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=248&GenusName=Salvelinus&SpeciesName=namaycush&stockcode=262
2375,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10053&GenusName=Sandelia&SpeciesName=bainsii&stockcode=10376
2376,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10054&GenusName=Sandelia&SpeciesName=capensis&stockcode=10377
2377,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=360&GenusName=Sander&SpeciesName=lucioperca&stockcode=374
2378,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3516&GenusName=Sander&SpeciesName=vitreus&stockcode=4888
2379,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=114&GenusName=Sarda&SpeciesName=orientalis&stockcode=128
2380,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=115&GenusName=Sarda&SpeciesName=sarda&stockcode=129
2381,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1350&GenusName=Sardina&SpeciesName=pilchardus&stockcode=1368
2382,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1043&GenusName=Sardinella&SpeciesName=aurita&stockcode=1059
2383,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1507&GenusName=Sardinella&SpeciesName=fimbriata&stockcode=1700
2384,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1511&GenusName=Sardinella&SpeciesName=longiceps&stockcode=1704
2385,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1519&GenusName=Sardinella&SpeciesName=zunasi&stockcode=1712
2386,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1477&GenusName=Sardinops&SpeciesName=sagax&stockcode=1670
2387,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6625&GenusName=Sargocentron&SpeciesName=rubrum&stockcode=6944
2388,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13775&GenusName=Sargocentron&SpeciesName=suborbitale&stockcode=13817
2389,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3251&GenusName=Sargocentron&SpeciesName=vexillarium&stockcode=3447
2390,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1389&GenusName=Sarotherodon&SpeciesName=galilaeus&stockcode=1407
2391,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1412&GenusName=Sarotherodon&SpeciesName=melanotheron&stockcode=1461
2392,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=204&GenusName=Sarpa&SpeciesName=salpa&stockcode=218
2393,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1755&GenusName=Saurenchelys&SpeciesName=cancrivora&stockcode=1951
2394,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=58723&GenusName=Saurenchelys&SpeciesName=lateromaculatus&stockcode=48439
2395,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24278&GenusName=Saurenchelys&SpeciesName=stylura&stockcode=19277
2396,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2716&GenusName=Saurida&SpeciesName=brasiliensis&stockcode=2912
2397,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2717&GenusName=Saurida&SpeciesName=caribbaea&stockcode=2913
2398,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4764&GenusName=Saurida&SpeciesName=elongata&stockcode=4988
2399,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24644&GenusName=Saurida&SpeciesName=filamentosa&stockcode=19537
2400,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7772&GenusName=Saurida&SpeciesName=flamma&stockcode=8082
2401,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4534&GenusName=Saurida&SpeciesName=gracilis&stockcode=4719
2402,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4828&GenusName=Saurida&SpeciesName=longimanus&stockcode=5057
2403,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4467&GenusName=Saurida&SpeciesName=micropectoralis&stockcode=4665
2404,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8119&GenusName=Saurida&SpeciesName=nebulosa&stockcode=8430
2405,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2718&GenusName=Saurida&SpeciesName=normani&stockcode=2914
2406,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16512&GenusName=Saurida&SpeciesName=suspicio&stockcode=15101
2407,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6479&GenusName=Saurida&SpeciesName=tumbil&stockcode=6801
2408,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1055&GenusName=Saurida&SpeciesName=undosquamis&stockcode=1071
2409,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10411&GenusName=Saurida&SpeciesName=wanieso&stockcode=10732
2410,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2595&GenusName=Scaphirhynchus&SpeciesName=albus&stockcode=2791
2411,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2596&GenusName=Scaphirhynchus&SpeciesName=platorynchus&stockcode=2792
2412,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2951&GenusName=Scardinius&SpeciesName=erythrophthalmus&stockcode=3147
2413,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51647&GenusName=Scartella&SpeciesName=caboverdiana&stockcode=43160
2414,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3770&GenusName=Scartella&SpeciesName=cristata&stockcode=3966
2415,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16966&GenusName=Scartella&SpeciesName=emarginata&stockcode=15375
2416,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=64883&GenusName=Scartella&SpeciesName=itajobi&stockcode=54886
2417,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22660&GenusName=Scartella&SpeciesName=nuchifilis&stockcode=17988
2418,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=62083&GenusName=Scartella&SpeciesName=poiti&stockcode=51994
2419,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=22662&GenusName=Scartella&SpeciesName=springeri&stockcode=17989
2420,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27049&GenusName=Scartichthys&SpeciesName=crapulatus&stockcode=21161
2421,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13554&GenusName=Scartichthys&SpeciesName=gigas&stockcode=13693
2422,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27050&GenusName=Scartichthys&SpeciesName=variolatus&stockcode=21162
2423,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27051&GenusName=Scartichthys&SpeciesName=viridis&stockcode=21163
2424,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4698&GenusName=Scatophagus&SpeciesName=argus&stockcode=4919
2425,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1721&GenusName=Schedophilus&SpeciesName=medusophagus&stockcode=1917
2426,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52863&GenusName=Schindleria&SpeciesName=pietschmanni&stockcode=43924
2427,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23843&GenusName=Schindleria&SpeciesName=praematura&stockcode=18956
2428,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=57009&GenusName=Schizochirus&SpeciesName=insolens&stockcode=46773
2429,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1707&GenusName=Sciaena&SpeciesName=umbra&stockcode=1903
2430,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6357&GenusName=Scleropages&SpeciesName=formosus&stockcode=6670
2431,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7536&GenusName=Scleropages&SpeciesName=jardinii&stockcode=7840
2432,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7537&GenusName=Scleropages&SpeciesName=leichardti&stockcode=7841
2433,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7288&GenusName=Scolecenchelys&SpeciesName=gymnota&stockcode=7579
2434,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5877&GenusName=Scolopsis&SpeciesName=lineata&stockcode=6186
2435,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=68979&GenusName=Scolopsis&SpeciesName=meridiana&stockcode=60610
2436,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=116&GenusName=Scomber&SpeciesName=australasicus&stockcode=130
2437,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=117&GenusName=Scomber&SpeciesName=japonicus&stockcode=131
2438,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=118&GenusName=Scomber&SpeciesName=scombrus&stockcode=132
2439,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1084&GenusName=Scomberesox&SpeciesName=saurus&stockcode=1100
2440,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9027&GenusName=Scomberesox&SpeciesName=scombroides&stockcode=9347
2441,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1951&GenusName=Scomberoides&SpeciesName=lysan&stockcode=2147
2442,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=119&GenusName=Scomberomorus&SpeciesName=brasiliensis&stockcode=133
2443,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=121&GenusName=Scomberomorus&SpeciesName=commerson&stockcode=135
2444,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=123&GenusName=Scomberomorus&SpeciesName=guttatus&stockcode=137
2445,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=131&GenusName=Scomberomorus&SpeciesName=niphonius&stockcode=145
2446,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=141&GenusName=Scomberomorus&SpeciesName=tritor&stockcode=155
2447,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4438&GenusName=Scombrolabrax&SpeciesName=heterolepis&stockcode=4633
2448,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10360&GenusName=Scombrops&SpeciesName=boops&stockcode=10691
2449,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16627&GenusName=Scopelarchoides&SpeciesName=danae&stockcode=15152
2450,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47620&GenusName=Scopelarchoides&SpeciesName=nicholsi&stockcode=40019
2451,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16718&GenusName=Scopelarchoides&SpeciesName=signifer&stockcode=15204
2452,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16630&GenusName=Scopelarchus&SpeciesName=analis&stockcode=15153
2453,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16633&GenusName=Scopelarchus&SpeciesName=guentheri&stockcode=15154
2454,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16636&GenusName=Scopelarchus&SpeciesName=michaelsarsi&stockcode=15156
2455,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59942&GenusName=Scopelarchus&SpeciesName=stephensi&stockcode=49696
2456,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5119&GenusName=Scopelengys&SpeciesName=tristis&stockcode=5355
2457,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16859&GenusName=Scopeloberyx&SpeciesName=opisthopterus&stockcode=15296
2458,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16860&GenusName=Scopeloberyx&SpeciesName=robustus&stockcode=15297
2459,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25275&GenusName=Scopelogadus&SpeciesName=bispinosus&stockcode=20019
2460,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10284&GenusName=Scopelogadus&SpeciesName=mizolepis&stockcode=10607
2461,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4723&GenusName=Scopelopsis&SpeciesName=multipunctatus&stockcode=4945
2462,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=11600&GenusName=Scopelosaurus&SpeciesName=harryi&stockcode=11926
