,Descriptive_Characters_Of_Fish_Eggs
3521,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2697&GenusName=Spirinchus&SpeciesName=starksi&fc=80&stockcode=2893
3522,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2698&GenusName=Spirinchus&SpeciesName=thaleichthys&fc=80&stockcode=2894
3523,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1356&GenusName=Spondyliosoma&SpeciesName=cantharus&fc=330&stockcode=1374
3524,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=4965&GenusName=Spottobrotula&SpeciesName=amaculata&fc=186&stockcode=5198
3525,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=56381&GenusName=Spottobrotula&SpeciesName=mahodadi&fc=186&stockcode=46428
3526,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1357&GenusName=Sprattus&SpeciesName=sprattus&fc=43&stockcode=1375
3527,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=47087&GenusName=Springerichthys&SpeciesName=bapturus&fc=390&stockcode=39657
3528,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=47088&GenusName=Springerichthys&SpeciesName=kulbickii&fc=390&stockcode=39658
3529,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=4482&GenusName=Squalius&SpeciesName=cephalus&fc=122&stockcode=4680
3530,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=56472&GenusName=Stalix&SpeciesName=davidsheni&fc=366&stockcode=46510
3531,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59040&GenusName=Stalix&SpeciesName=dicra&fc=366&stockcode=48761
3532,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59039&GenusName=Stalix&SpeciesName=eremia&fc=366&stockcode=48760
3533,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=23505&GenusName=Stalix&SpeciesName=histrio&fc=366&stockcode=18670
3534,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59064&GenusName=Stalix&SpeciesName=toyoshio&fc=366&stockcode=48784
3535,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=6061&GenusName=Stanulus&SpeciesName=seychellensis&fc=392&stockcode=6375
3536,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=12642&GenusName=Stanulus&SpeciesName=talboti&fc=392&stockcode=12986
3537,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=8864&GenusName=Steatocranus&SpeciesName=casuarius&fc=349&stockcode=9185
3538,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1829&GenusName=Steindachneria&SpeciesName=argentea&fc=184&stockcode=2025
3539,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1193&GenusName=Stellifer&SpeciesName=lanceolatus&fc=331&stockcode=1209
3540,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2692&GenusName=Stenodus&SpeciesName=leucichthys&fc=76&stockcode=2888
3541,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=452&GenusName=Stenotomus&SpeciesName=chrysops&fc=330&stockcode=466
3542,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46205&GenusName=Stigmatopora&SpeciesName=argus&fc=258&stockcode=38934
3543,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46206&GenusName=Stigmatopora&SpeciesName=macropterygia&fc=258&stockcode=38935
3544,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46207&GenusName=Stigmatopora&SpeciesName=nigra&fc=258&stockcode=38936
3545,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46208&GenusName=Stipecampus&SpeciesName=cristatus&fc=258&stockcode=38937
3546,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=560&GenusName=Stolephorus&SpeciesName=advenus&fc=454&stockcode=576
3547,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=561&GenusName=Stolephorus&SpeciesName=andhraensis&fc=454&stockcode=577
3548,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=563&GenusName=Stolephorus&SpeciesName=baganensis&fc=454&stockcode=579
3549,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=566&GenusName=Stolephorus&SpeciesName=commersonnii&fc=454&stockcode=582
3550,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=569&GenusName=Stolephorus&SpeciesName=indicus&fc=454&stockcode=585
3551,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=571&GenusName=Stolephorus&SpeciesName=insularis&fc=454&stockcode=587
3552,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=575&GenusName=Stolephorus&SpeciesName=pacificus&fc=454&stockcode=591
3553,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=577&GenusName=Stolephorus&SpeciesName=tri&fc=454&stockcode=593
3554,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=578&GenusName=Stolephorus&SpeciesName=waitei&fc=454&stockcode=594
3555,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=6331&GenusName=Stomatepia&SpeciesName=pindu&fc=349&stockcode=6644
3556,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5155&GenusName=Stomias&SpeciesName=atriventer&fc=91&stockcode=5394
3557,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1530&GenusName=Strangomera&SpeciesName=bentincki&fc=43&stockcode=1723
3558,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=23039&GenusName=Strongylura&SpeciesName=anastomella&fc=207&stockcode=18296
3559,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3162&GenusName=Strongylura&SpeciesName=exilis&fc=207&stockcode=3358
3560,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=53812&GenusName=Strongylura&SpeciesName=hubbsi&fc=207&stockcode=44630
3561,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=8121&GenusName=Strongylura&SpeciesName=incisa&fc=207&stockcode=8432
3562,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=8817&GenusName=Strongylura&SpeciesName=krefftii&fc=207&stockcode=9138
3563,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1315&GenusName=Strongylura&SpeciesName=leiura&fc=207&stockcode=1333
3564,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=974&GenusName=Strongylura&SpeciesName=marina&fc=207&stockcode=990
3565,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=53810&GenusName=Strongylura&SpeciesName=notata+forsythia&fc=207&stockcode=44628
3566,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3163&GenusName=Strongylura&SpeciesName=notata+notata&fc=207&stockcode=3359
3567,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=13553&GenusName=Strongylura&SpeciesName=scapularis&fc=207&stockcode=13702
3568,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=9023&GenusName=Strongylura&SpeciesName=senegalensis&fc=207&stockcode=9344
3569,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1316&GenusName=Strongylura&SpeciesName=strongylura&fc=207&stockcode=1334
3570,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=975&GenusName=Strongylura&SpeciesName=timucu&fc=207&stockcode=991
3571,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=14497&GenusName=Strongylura&SpeciesName=urvillii&fc=207&stockcode=14270
3572,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3127&GenusName=Stygnobrotula&SpeciesName=latebricola&fc=472&stockcode=3323
3573,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=25538&GenusName=Sueviota&SpeciesName=lachneri&fc=405&stockcode=20150
3574,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59&GenusName=Symphodus&SpeciesName=melops&fc=362&stockcode=69
3575,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=4580&GenusName=Symphodus&SpeciesName=rostratus&fc=362&stockcode=4766
3576,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=4262&GenusName=Symphurus&SpeciesName=atricaudus&fc=442&stockcode=4458
3577,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=11185&GenusName=Symphysodon&SpeciesName=aequifasciatus&fc=349&stockcode=11510
3578,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=54032&GenusName=Sympterygia&SpeciesName=acuta&fc=685&stockcode=44816
3579,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=54031&GenusName=Sympterygia&SpeciesName=bonapartii&fc=685&stockcode=44815
3580,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=54034&GenusName=Sympterygia&SpeciesName=brevicaudata&fc=685&stockcode=44817
3581,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=51635&GenusName=Sympterygia&SpeciesName=lima&fc=685&stockcode=43148
3582,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=50098&GenusName=Synchiropus&SpeciesName=atrilabiatus&fc=435&stockcode=41921
3583,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5980&GenusName=Syngnathoides&SpeciesName=biaculeatus&fc=258&stockcode=6289
3584,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1769&GenusName=Syngnathus&SpeciesName=abaster&fc=258&stockcode=1965
3585,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1770&GenusName=Syngnathus&SpeciesName=acus&fc=258&stockcode=1966
3586,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3292&GenusName=Syngnathus&SpeciesName=affinis&fc=258&stockcode=3488
3587,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3294&GenusName=Syngnathus&SpeciesName=auliscus&fc=258&stockcode=3490
3588,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3295&GenusName=Syngnathus&SpeciesName=californiensis&fc=258&stockcode=3491
3589,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=23344&GenusName=Syngnathus&SpeciesName=caribbaeus&fc=258&stockcode=18544
3590,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46209&GenusName=Syngnathus&SpeciesName=carinatus&fc=258&stockcode=38938
3591,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=61275&GenusName=Syngnathus&SpeciesName=dawsoni&fc=258&stockcode=51059
3592,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3298&GenusName=Syngnathus&SpeciesName=euchrous&fc=258&stockcode=3494
3593,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3299&GenusName=Syngnathus&SpeciesName=exilis&fc=258&stockcode=3495
3594,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3300&GenusName=Syngnathus&SpeciesName=floridae&fc=258&stockcode=3496
3595,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=61274&GenusName=Syngnathus&SpeciesName=folletti&fc=258&stockcode=51057
3596,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3301&GenusName=Syngnathus&SpeciesName=fuscus&fc=258&stockcode=3497
3597,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46210&GenusName=Syngnathus&SpeciesName=insulae&fc=258&stockcode=38939
3598,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3303&GenusName=Syngnathus&SpeciesName=leptorhynchus&fc=258&stockcode=3499
3599,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3304&GenusName=Syngnathus&SpeciesName=louisianae&fc=258&stockcode=3500
3600,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46211&GenusName=Syngnathus&SpeciesName=macrobrachium&fc=258&stockcode=38940
3601,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=46212&GenusName=Syngnathus&SpeciesName=macrophthalmus&fc=258&stockcode=38941
3602,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=58694&GenusName=Syngnathus&SpeciesName=makaxi&fc=258&stockcode=48412
3603,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3305&GenusName=Syngnathus&SpeciesName=pelagicus&fc=258&stockcode=3501
3604,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1767&GenusName=Syngnathus&SpeciesName=phlegon&fc=258&stockcode=1963
3605,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1359&GenusName=Syngnathus&SpeciesName=rostellatus&fc=258&stockcode=1377
3606,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=61282&GenusName=Syngnathus&SpeciesName=safina&fc=258&stockcode=51068
3607,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=23118&GenusName=Syngnathus&SpeciesName=schlegeli&fc=258&stockcode=18365
3608,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=16342&GenusName=Syngnathus&SpeciesName=schmidti&fc=258&stockcode=15051
3609,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3306&GenusName=Syngnathus&SpeciesName=scovelli&fc=258&stockcode=3502
3610,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3307&GenusName=Syngnathus&SpeciesName=springeri&fc=258&stockcode=3503
3611,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=16345&GenusName=Syngnathus&SpeciesName=taenionotus&fc=258&stockcode=15052
3612,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=25963&GenusName=Syngnathus&SpeciesName=tenuirostris&fc=258&stockcode=20477
3613,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1360&GenusName=Syngnathus&SpeciesName=typhle&fc=258&stockcode=1378
3614,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=25962&GenusName=Syngnathus&SpeciesName=variegatus&fc=258&stockcode=20476
3615,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=6304&GenusName=Syngnathus&SpeciesName=watermeyeri&fc=258&stockcode=6617
3616,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=9536&GenusName=Synodontis&SpeciesName=angelicus&fc=144&stockcode=9859
3617,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2458&GenusName=Synodontis&SpeciesName=schall&fc=144&stockcode=2652
3618,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2719&GenusName=Synodus&SpeciesName=foetens&fc=160&stockcode=2915
3619,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2721&GenusName=Synodus&SpeciesName=lucioceps&fc=160&stockcode=2917
3620,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2713&GenusName=Tactostoma&SpeciesName=macropus&fc=91&stockcode=2909
3621,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=47082&GenusName=Taeniacara&SpeciesName=candidi&fc=349&stockcode=39653
3622,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59462&GenusName=Taeniamia&SpeciesName=ataenia&fc=304&stockcode=49194
3623,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5775&GenusName=Taeniamia&SpeciesName=biguttata&fc=304&stockcode=6069
3624,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=58158&GenusName=Taeniamia&SpeciesName=bilineata&fc=304&stockcode=47771
3625,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=27484&GenusName=Taeniamia&SpeciesName=buruensis&fc=304&stockcode=21508
3626,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5776&GenusName=Taeniamia&SpeciesName=fucata&fc=304&stockcode=6070
3627,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=12627&GenusName=Taeniamia&SpeciesName=leai&fc=304&stockcode=12971
3628,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=7854&GenusName=Taeniamia&SpeciesName=lineolata&fc=304&stockcode=8164
3629,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=59188&GenusName=Taeniamia&SpeciesName=macroptera&fc=304&stockcode=48914
3630,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=23656&GenusName=Taeniamia&SpeciesName=mozambiquensis&fc=304&stockcode=18801
3631,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=27315&GenusName=Taeniamia&SpeciesName=pallida&fc=304&stockcode=21367
3632,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5777&GenusName=Taeniamia&SpeciesName=zosterophora&fc=304&stockcode=6071
3633,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=13077&GenusName=Takifugu&SpeciesName=niphobles&fc=448&stockcode=13399
3634,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=8198&GenusName=Takifugu&SpeciesName=rubripes&fc=448&stockcode=8511
3635,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=26807&GenusName=Talamancaheros&SpeciesName=sieboldii&fc=349&stockcode=20970
3636,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=11248&GenusName=Talismania&SpeciesName=antillarum&fc=86&stockcode=11573
3637,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=55083&GenusName=Talismania&SpeciesName=aphos&fc=86&stockcode=45618
3638,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=24576&GenusName=Talismania&SpeciesName=bifurcata&fc=86&stockcode=19490
3639,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=58896&GenusName=Talismania&SpeciesName=brachycephala&fc=86&stockcode=48616
3640,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=54854&GenusName=Talismania&SpeciesName=bussingi&fc=86&stockcode=45417
3641,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=22697&GenusName=Talismania&SpeciesName=filamentosa&fc=86&stockcode=18020
3642,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=10150&GenusName=Talismania&SpeciesName=homoptera&fc=86&stockcode=10473
3643,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=16694&GenusName=Talismania&SpeciesName=kotlyari&fc=86&stockcode=15188
3644,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=5061&GenusName=Talismania&SpeciesName=longifilis&fc=86&stockcode=5297
3645,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=11263&GenusName=Talismania&SpeciesName=mekistonema&fc=86&stockcode=11588
3646,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=22698&GenusName=Talismania&SpeciesName=okinawensis&fc=86&stockcode=18021
3647,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=12101&GenusName=Tandanus&SpeciesName=tandanus&fc=149&stockcode=12427
3648,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=11269&GenusName=Tathicarpus&SpeciesName=butleri&fc=192&stockcode=11594
3649,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=54221&GenusName=Tauredophidium&SpeciesName=hextii&fc=186&stockcode=44947
3650,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=1361&GenusName=Taurulus&SpeciesName=bubalis&fc=277&stockcode=1379
3651,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=458&GenusName=Tautoga&SpeciesName=onitis&fc=362&stockcode=472
3652,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=3672&GenusName=Tautogolabrus&SpeciesName=adspersus&fc=362&stockcode=3868
3653,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=4458&GenusName=Terapon&SpeciesName=jarbua&fc=299&stockcode=4656
3654,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=25920&GenusName=Tetrapleurodon&SpeciesName=geminis&fc=1&stockcode=20463
3655,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=25922&GenusName=Tetrapleurodon&SpeciesName=spadiceus&fc=1&stockcode=20464
3656,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=55190&GenusName=Thalassobathia&SpeciesName=nelsoni&fc=472&stockcode=45710
3657,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=9004&GenusName=Thalassobathia&SpeciesName=pelagica&fc=472&stockcode=9324
3658,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=2500&GenusName=Thalassoma&SpeciesName=pavo&fc=362&stockcode=2694
3659,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=256&GenusName=Thaleichthys&SpeciesName=pacificus&fc=80&stockcode=270
3660,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=26797&GenusName=Theraps&SpeciesName=intermedius&fc=349&stockcode=20962
3661,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=26800&GenusName=Theraps&SpeciesName=irregularis&fc=349&stockcode=20965
3662,https://www.fishbase.de/Reproduction/FishEggInfoSummary.php?ID=28205&GenusName=Theraps&SpeciesName=microphthalmus&fc=349&stockcode=38724
