,Species_with_Information_on_Predators
1828,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1458&GenusName=Spratelloides&SpeciesName=gracilis
1829,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1459&GenusName=Spratelloides&SpeciesName=lewisi
1830,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1466&GenusName=Sprattus&SpeciesName=fuegensis
1831,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1357&GenusName=Sprattus&SpeciesName=sprattus
1832,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4482&GenusName=Squalius&SpeciesName=cephalus
1833,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=139&GenusName=Squalus&SpeciesName=acanthias
1834,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=711&GenusName=Squalus&SpeciesName=megalops
1835,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=53932&GenusName=Squatina&SpeciesName=guggenheim
1836,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4347&GenusName=Stegastes&SpeciesName=fasciolatus
1837,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3650&GenusName=Stegastes&SpeciesName=fuscus
1838,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4352&GenusName=Stegastes&SpeciesName=nigricans
1839,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12417&GenusName=Stegastes&SpeciesName=pictus
1840,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3653&GenusName=Stegastes&SpeciesName=planifrons
1841,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1829&GenusName=Steindachneria&SpeciesName=argentea
1842,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1194&GenusName=Stellifer&SpeciesName=microps
1843,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14087&GenusName=Stellifer&SpeciesName=minor
1844,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14677&GenusName=Stellifer&SpeciesName=naso
1845,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14089&GenusName=Stellifer&SpeciesName=pizarroensis
1846,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1196&GenusName=Stellifer&SpeciesName=rastrifer
1847,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16595&GenusName=Stemonosudis&SpeciesName=intermedia
1848,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2737&GenusName=Stenobrachius&SpeciesName=leucopsarus
1849,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=17406&GenusName=Stenobrachius&SpeciesName=nannochir
1850,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2692&GenusName=Stenodus&SpeciesName=leucichthys
1851,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1234&GenusName=Stenotomus&SpeciesName=caprinus
1852,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=452&GenusName=Stenotomus&SpeciesName=chrysops
1853,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4281&GenusName=Stephanolepis&SpeciesName=hispidus
1854,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1195&GenusName=Stephanolepis&SpeciesName=setifer
1855,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7389&GenusName=Sternoptyx&SpeciesName=diaphana
1856,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16716&GenusName=Sternoptyx&SpeciesName=obscura
1857,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10166&GenusName=Sternoptyx&SpeciesName=pseudobscura
1858,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7828&GenusName=Stethojulis&SpeciesName=balteata
1859,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5640&GenusName=Stethojulis&SpeciesName=bandanensis
1860,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5641&GenusName=Stethojulis&SpeciesName=strigiventer
1861,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3795&GenusName=Stichaeus&SpeciesName=punctatus+punctatus
1862,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=46207&GenusName=Stigmatopora&SpeciesName=nigra
1863,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=23925&GenusName=Stlengis&SpeciesName=misakia
1864,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=566&GenusName=Stolephorus&SpeciesName=commersonnii
1865,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=569&GenusName=Stolephorus&SpeciesName=indicus
1866,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=577&GenusName=Stolephorus&SpeciesName=tri
1867,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1806&GenusName=Stomias&SpeciesName=boa+boa
1868,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6972&GenusName=Stomias&SpeciesName=gracilis
1869,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=12930&GenusName=Stromateus&SpeciesName=brasiliensis
1870,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8817&GenusName=Strongylura&SpeciesName=krefftii
1871,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1315&GenusName=Strongylura&SpeciesName=leiura
1872,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=974&GenusName=Strongylura&SpeciesName=marina
1873,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3163&GenusName=Strongylura&SpeciesName=notata+notata
1874,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2047&GenusName=Sudis&SpeciesName=hyalina
1875,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10195&GenusName=Sufflogobius&SpeciesName=bibarbatus
1876,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16720&GenusName=Symbolophorus&SpeciesName=barnardi
1877,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7298&GenusName=Symbolophorus&SpeciesName=boops
1878,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5351&GenusName=Symbolophorus&SpeciesName=californiensis
1879,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4468&GenusName=Symbolophorus&SpeciesName=evermanni
1880,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1737&GenusName=Symbolophorus&SpeciesName=veranyi
1881,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1791&GenusName=Symphodus&SpeciesName=cinereus
1882,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4578&GenusName=Symphodus&SpeciesName=mediterraneus
1883,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1709&GenusName=Symphodus&SpeciesName=roissali
1884,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1708&GenusName=Symphodus&SpeciesName=tinca
1885,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22498&GenusName=Symphodus&SpeciesName=trutta
1886,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4262&GenusName=Symphurus&SpeciesName=atricaudus
1887,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1768&GenusName=Symphurus&SpeciesName=nigrescens
1888,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1019&GenusName=Symphurus&SpeciesName=plagiusa
1889,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3311&GenusName=Synagrops&SpeciesName=bellus
1890,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=357&GenusName=Synagrops&SpeciesName=japonicus
1891,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=9104&GenusName=Synaphobranchus&SpeciesName=kaupii
1892,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5319&GenusName=Synbranchus&SpeciesName=marmoratus
1893,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1703&GenusName=Synchiropus&SpeciesName=phaeton
1894,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14948&GenusName=Syncomistes&SpeciesName=butleri
1895,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1769&GenusName=Syngnathus&SpeciesName=abaster
1896,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1770&GenusName=Syngnathus&SpeciesName=acus
1897,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3295&GenusName=Syngnathus&SpeciesName=californiensis
1898,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3301&GenusName=Syngnathus&SpeciesName=fuscus
1899,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1767&GenusName=Syngnathus&SpeciesName=phlegon
1900,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=16342&GenusName=Syngnathus&SpeciesName=schmidti
1901,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=68845&GenusName=Syngnathus&SpeciesName=temminckii
1902,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1360&GenusName=Syngnathus&SpeciesName=typhle
1903,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=9596&GenusName=Synodontis&SpeciesName=multipunctatus
1904,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5384&GenusName=Synodontis&SpeciesName=njassae
1905,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2458&GenusName=Synodontis&SpeciesName=schall
1906,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2719&GenusName=Synodus&SpeciesName=foetens
1907,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2720&GenusName=Synodus&SpeciesName=intermedius
1908,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2721&GenusName=Synodus&SpeciesName=lucioceps
1909,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1771&GenusName=Synodus&SpeciesName=saurus
1910,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5398&GenusName=Synodus&SpeciesName=variegatus
1911,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=28052&GenusName=Tachysurus&SpeciesName=fulvidraco
1912,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8558&GenusName=Tanakius&SpeciesName=kitaharae
1913,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8875&GenusName=Tanganicodus&SpeciesName=irsacae
1914,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3561&GenusName=Taractichthys&SpeciesName=steindachneri
1915,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2738&GenusName=Tarletonbeania&SpeciesName=crenularis
1916,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=22998&GenusName=Tarletonbeania&SpeciesName=taylori
1917,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=24216&GenusName=Tarphops&SpeciesName=oligolepis
1918,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1361&GenusName=Taurulus&SpeciesName=bubalis
1919,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=458&GenusName=Tautoga&SpeciesName=onitis
1920,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3672&GenusName=Tautogolabrus&SpeciesName=adspersus
1921,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8881&GenusName=Telmatochromis&SpeciesName=bifrenatus
1922,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8888&GenusName=Telmatochromis&SpeciesName=temporalis
1923,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1596&GenusName=Tenualosa&SpeciesName=ilisha
1924,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4458&GenusName=Terapon&SpeciesName=jarbua
1925,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=52455&GenusName=Tetractenos&SpeciesName=glaber
1926,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3928&GenusName=Tetragonurus&SpeciesName=atlanticus
1927,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1772&GenusName=Tetragonurus&SpeciesName=cuvieri
1928,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1823&GenusName=Tetrapturus&SpeciesName=belone
1929,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5642&GenusName=Thalassoma&SpeciesName=amblycephalum
1930,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3673&GenusName=Thalassoma&SpeciesName=bifasciatum
1931,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7770&GenusName=Thalassoma&SpeciesName=duperrey
1932,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5643&GenusName=Thalassoma&SpeciesName=hardwicke
1933,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5645&GenusName=Thalassoma&SpeciesName=lunare
1934,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5646&GenusName=Thalassoma&SpeciesName=lutescens
1935,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=27235&GenusName=Thalassoma&SpeciesName=noronhanum
1936,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2500&GenusName=Thalassoma&SpeciesName=pavo
1937,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=256&GenusName=Thaleichthys&SpeciesName=pacificus
1938,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=582&GenusName=Thryssa&SpeciesName=baelama
1939,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=586&GenusName=Thryssa&SpeciesName=dussumieri
1940,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=590&GenusName=Thryssa&SpeciesName=kammalensis
1941,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=602&GenusName=Thryssa&SpeciesName=vitrirostris
1942,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=142&GenusName=Thunnus&SpeciesName=alalunga
1943,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=143&GenusName=Thunnus&SpeciesName=albacares
1944,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=144&GenusName=Thunnus&SpeciesName=atlanticus
1945,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=145&GenusName=Thunnus&SpeciesName=maccoyii
1946,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=146&GenusName=Thunnus&SpeciesName=obesus
1947,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14290&GenusName=Thunnus&SpeciesName=orientalis
1948,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=147&GenusName=Thunnus&SpeciesName=thynnus
1949,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=148&GenusName=Thunnus&SpeciesName=tonggol
1950,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4605&GenusName=Thymallus&SpeciesName=thymallus
1951,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=489&GenusName=Thyrsites&SpeciesName=atun
1952,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8894&GenusName=Thysochromis&SpeciesName=ansorgii
1953,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=269&GenusName=Tinca&SpeciesName=tinca
1954,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2724&GenusName=Trachinocephalus&SpeciesName=myops
1955,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1978&GenusName=Trachinotus&SpeciesName=baillonii
1956,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3264&GenusName=Trachipterus&SpeciesName=altivelis
1957,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=14241&GenusName=Trachipterus&SpeciesName=jacksonensis
1958,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5382&GenusName=Trachurus&SpeciesName=capensis
1959,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=372&GenusName=Trachurus&SpeciesName=declivis
1960,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1981&GenusName=Trachurus&SpeciesName=delagoa
1961,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=366&GenusName=Trachurus&SpeciesName=japonicus
1962,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=369&GenusName=Trachurus&SpeciesName=lathami
1963,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1278&GenusName=Trachurus&SpeciesName=mediterraneus
1964,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=367&GenusName=Trachurus&SpeciesName=murphyi
1965,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1979&GenusName=Trachurus&SpeciesName=novaezelandiae
1966,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1279&GenusName=Trachurus&SpeciesName=picturatus
1967,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=368&GenusName=Trachurus&SpeciesName=symmetricus
1968,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1365&GenusName=Trachurus&SpeciesName=trachurus
1969,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5981&GenusName=Trachyrhamphus&SpeciesName=bicoarctatus
1970,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4556&GenusName=Trachyrincus&SpeciesName=scabrus
1971,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7054&GenusName=Trematomus&SpeciesName=eulepidotus
1972,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7055&GenusName=Trematomus&SpeciesName=hansoni
1973,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7057&GenusName=Trematomus&SpeciesName=loennbergii
1974,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7058&GenusName=Trematomus&SpeciesName=newnesi
1975,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7059&GenusName=Trematomus&SpeciesName=nicolai
1976,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7060&GenusName=Trematomus&SpeciesName=pennellii
1977,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7061&GenusName=Trematomus&SpeciesName=scotti
1978,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=907&GenusName=Triaenodon&SpeciesName=obesus
1979,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5948&GenusName=Triakis&SpeciesName=megalopterus
1980,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2543&GenusName=Triakis&SpeciesName=semifasciata
1981,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=53571&GenusName=Triathalassothia&SpeciesName=argentina
1982,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1288&GenusName=Trichiurus&SpeciesName=lepturus
1983,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=3682&GenusName=Trichodon&SpeciesName=trichodon
1984,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=11201&GenusName=Trichogaster&SpeciesName=chuna
1985,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=10412&GenusName=Trichomycterus&SpeciesName=areolatus
1986,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=23682&GenusName=Tridentiger&SpeciesName=barbatus
1987,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=15886&GenusName=Tridentiger&SpeciesName=obscurus
1988,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=5038&GenusName=Trigla&SpeciesName=lyra
1989,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4144&GenusName=Triglops&SpeciesName=forficatus
1990,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4146&GenusName=Triglops&SpeciesName=murrayi
1991,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4148&GenusName=Triglops&SpeciesName=pingelii
1992,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4149&GenusName=Triglops&SpeciesName=scepticus
1993,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=54015&GenusName=Trigonognathus&SpeciesName=kabeyai
1994,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4260&GenusName=Trinectes&SpeciesName=maculatus
1995,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2739&GenusName=Triphoturus&SpeciesName=mexicanus
1996,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8089&GenusName=Triplophos&SpeciesName=hemingi
1997,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2023&GenusName=Tripterophycis&SpeciesName=gilchristi
1998,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=7640&GenusName=Tripterygion&SpeciesName=delaisi
1999,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1023&GenusName=Trisopterus&SpeciesName=esmarkii
2000,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=1367&GenusName=Trisopterus&SpeciesName=luscus
2001,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=481&GenusName=Trisopterus&SpeciesName=minutus
2002,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=6642&GenusName=Trixiphichthys&SpeciesName=weberi
2003,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8980&GenusName=Tropheus&SpeciesName=duboisi
2004,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8982&GenusName=Tropheus&SpeciesName=moorii
2005,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=26119&GenusName=Tropidophoxinellus&SpeciesName=hellenicus
2006,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=4897&GenusName=Trypauchen&SpeciesName=vagina
2007,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8072&GenusName=Tylerius&SpeciesName=spinosissimus
2008,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=8707&GenusName=Tylochromis&SpeciesName=bangwelensis
2009,https://www.fishbase.de/TrophicEco/PredatorList.php?ID=2491&GenusName=Tylochromis&SpeciesName=jentinki
