,Length_Weight_Parameters
4241,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=933&GenusName=Pterocaesio&SpeciesName=digramma&fc=459
4242,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=936&GenusName=Pterocaesio&SpeciesName=pisang&fc=459
4243,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=938&GenusName=Pterocaesio&SpeciesName=tessellata&fc=459
4244,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=939&GenusName=Pterocaesio&SpeciesName=tile&fc=459
4245,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1886&GenusName=Pterocaesio&SpeciesName=trilineata&fc=459
4246,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=14488&GenusName=Pterocryptis&SpeciesName=cochinchinensis&fc=132
4247,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12109&GenusName=Pterodoras&SpeciesName=granulosus&fc=146
4248,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23701&GenusName=Pterogobius&SpeciesName=elapoides&fc=405
4249,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23704&GenusName=Pterogobius&SpeciesName=zonoleucus&fc=405
4250,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=448&GenusName=Pterogymnus&SpeciesName=laniarius&fc=330
4251,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7797&GenusName=Pterois&SpeciesName=miles&fc=264
4252,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5195&GenusName=Pterois&SpeciesName=volitans&fc=264
4253,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4717&GenusName=Pterophyllum&SpeciesName=scalare&fc=349
4254,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2576&GenusName=Pteroplatytrygon&SpeciesName=violacea&fc=20
4255,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=423&GenusName=Pteroscion&SpeciesName=peli&fc=331
4256,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12218&GenusName=Pterygoplichthys&SpeciesName=anisitsi&fc=157
4257,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51938&GenusName=Pterygoplichthys&SpeciesName=disjunctivus&fc=157
4258,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51927&GenusName=Pterygoplichthys&SpeciesName=joselimaianus&fc=157
4259,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51925&GenusName=Pterygoplichthys&SpeciesName=lituratus&fc=157
4260,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4793&GenusName=Pterygoplichthys&SpeciesName=multiradiatus&fc=157
4261,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=25741&GenusName=Pterygoplichthys&SpeciesName=pardalis&fc=157
4262,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=49338&GenusName=Pterygoplichthys&SpeciesName=undecimalis&fc=157
4263,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51928&GenusName=Pterygoplichthys&SpeciesName=xinguensis&fc=157
4264,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8285&GenusName=Pterygotrigla&SpeciesName=hemisticta&fc=266
4265,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=14451&GenusName=Ptychidio&SpeciesName=jordani&fc=122
4266,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=54494&GenusName=Ptychobarbus&SpeciesName=dipogon&fc=122
4267,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=54517&GenusName=Ptychobarbus&SpeciesName=kaznakovi&fc=122
4268,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2938&GenusName=Ptychocheilus&SpeciesName=grandis&fc=122
4269,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2940&GenusName=Ptychocheilus&SpeciesName=oregonensis&fc=122
4270,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=48259&GenusName=Pungitius&SpeciesName=laevis&fc=260
4271,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=3273&GenusName=Pungitius&SpeciesName=pungitius&fc=260
4272,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=24828&GenusName=Pungitius&SpeciesName=sinensis&fc=260
4273,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=22898&GenusName=Pungtungia&SpeciesName=herzi&fc=122
4274,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=14512&GenusName=Puntioplites&SpeciesName=bulu&fc=122
4275,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=27182&GenusName=Puntioplites&SpeciesName=falcifer&fc=122
4276,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=16203&GenusName=Puntioplites&SpeciesName=proctozystron&fc=122
4277,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=10796&GenusName=Puntius&SpeciesName=chola&fc=122
4278,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=13193&GenusName=Puntius&SpeciesName=dorsalis&fc=122
4279,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=59488&GenusName=Puntius&SpeciesName=sealei&fc=122
4280,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=10137&GenusName=Puntius&SpeciesName=sophore&fc=122
4281,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12163&GenusName=Puntius&SpeciesName=terio&fc=122
4282,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23822&GenusName=Puzanovia&SpeciesName=rubra&fc=188
4283,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8700&GenusName=Pygocentrus&SpeciesName=cariba&fc=686
4284,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4501&GenusName=Pygocentrus&SpeciesName=nattereri&fc=686
4285,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8696&GenusName=Pygocentrus&SpeciesName=piraya&fc=686
4286,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=6572&GenusName=Pygoplites&SpeciesName=diacanthus&fc=460
4287,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=11962&GenusName=Pygopristis&SpeciesName=denticulata&fc=686
4288,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=3051&GenusName=Pylodictis&SpeciesName=olivaris&fc=129
4289,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51228&GenusName=Pyrrhulina&SpeciesName=australis&fc=107
4290,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=26525&GenusName=Pyrrhulina&SpeciesName=filamentosa&fc=107
4291,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=3896&GenusName=Quietula&SpeciesName=y-cauda&fc=405
4292,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=3542&GenusName=Rachycentron&SpeciesName=canadum&fc=312
4293,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12017&GenusName=Raiamas&SpeciesName=bola&fc=122
4294,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=10347&GenusName=Raiamas&SpeciesName=moorii&fc=122
4295,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5276&GenusName=Raiamas&SpeciesName=senegalensis&fc=122
4296,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8924&GenusName=Raja&SpeciesName=asterias&fc=19
4297,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4552&GenusName=Raja&SpeciesName=brachyura&fc=19
4298,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2059&GenusName=Raja&SpeciesName=clavata&fc=19
4299,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5492&GenusName=Raja&SpeciesName=microocellata&fc=19
4300,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5014&GenusName=Raja&SpeciesName=miraletus&fc=19
4301,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4329&GenusName=Raja&SpeciesName=montagui&fc=19
4302,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=9283&GenusName=Raja&SpeciesName=polystigma&fc=19
4303,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8929&GenusName=Raja&SpeciesName=radula&fc=19
4304,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7617&GenusName=Raja&SpeciesName=undulata&fc=19
4305,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=6422&GenusName=Rajella&SpeciesName=lintea&fc=19
4306,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51193&GenusName=Raneya&SpeciesName=brasiliensis&fc=186
4307,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1349&GenusName=Raniceps&SpeciesName=raninus&fc=183
4308,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1750&GenusName=Ranzania&SpeciesName=laevis&fc=450
4309,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5493&GenusName=Rasbora&SpeciesName=daniconius&fc=122
4310,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=10382&GenusName=Rasbora&SpeciesName=rasbora&fc=122
4311,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12206&GenusName=Rasbora&SpeciesName=steineri&fc=122
4312,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5437&GenusName=Rasbora&SpeciesName=sumatrana&fc=122
4313,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=109&GenusName=Rastrelliger&SpeciesName=brachysoma&fc=416
4314,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=111&GenusName=Rastrelliger&SpeciesName=kanagurta&fc=416
4315,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=281&GenusName=Rastrineobola&SpeciesName=argentea&fc=122
4316,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=55398&GenusName=Rectoris&SpeciesName=luxiensis&fc=122
4317,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=516&GenusName=Reinhardtius&SpeciesName=hippoglossoides&fc=440
4318,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1751&GenusName=Remora&SpeciesName=remora&fc=313
4319,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47077&GenusName=Retroculus&SpeciesName=lapidifer&fc=349
4320,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47079&GenusName=Retroculus&SpeciesName=xinguensis&fc=349
4321,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7697&GenusName=Rexea&SpeciesName=prometheoides&fc=414
4322,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8490&GenusName=Rexea&SpeciesName=solandri&fc=414
4323,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5747&GenusName=Rhabdamia&SpeciesName=gracilis&fc=304
4324,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=449&GenusName=Rhabdosargus&SpeciesName=globiceps&fc=330
4325,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5535&GenusName=Rhabdosargus&SpeciesName=holubi&fc=330
4326,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5368&GenusName=Rhabdosargus&SpeciesName=sarba&fc=330
4327,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7936&GenusName=Rhabdosargus&SpeciesName=thorpei&fc=330
4328,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50642&GenusName=Rhadinoloricaria&SpeciesName=rhami&fc=157
4329,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=48435&GenusName=Rhamdella&SpeciesName=eriarcha&fc=596
4330,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=62047&GenusName=Rhamdia&SpeciesName=laluchensis&fc=596
4331,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=48447&GenusName=Rhamdia&SpeciesName=laticauda&fc=596
4332,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23351&GenusName=Rhamdia&SpeciesName=quelen&fc=596
4333,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=57679&GenusName=Rhamdioglanis&SpeciesName=transfasciatus&fc=596
4334,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=28040&GenusName=Rhamphichthys&SpeciesName=rostratus&fc=547
4335,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8697&GenusName=Rhaphiodon&SpeciesName=vulpinus&fc=527
4336,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2081&GenusName=Rhincodon&SpeciesName=typus&fc=6
4337,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5839&GenusName=Rhinecanthus&SpeciesName=aculeatus&fc=445
4338,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5840&GenusName=Rhinecanthus&SpeciesName=rectangulus&fc=445
4339,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=6028&GenusName=Rhinecanthus&SpeciesName=verrucosus&fc=445
4340,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=48588&GenusName=Rhinelepis&SpeciesName=aspera&fc=157
4341,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2943&GenusName=Rhinichthys&SpeciesName=atratulus&fc=122
4342,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2947&GenusName=Rhinichthys&SpeciesName=osculus&fc=122
4343,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=25239&GenusName=Rhinobatos&SpeciesName=punctifer&fc=17
4344,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5016&GenusName=Rhinobatos&SpeciesName=rhinobatos&fc=17
4345,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=57802&GenusName=Rhinodoras&SpeciesName=boehlkei&fc=146
4346,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47624&GenusName=Rhinodoras&SpeciesName=dorbignyi&fc=146
4347,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=55915&GenusName=Rhinogobio&SpeciesName=cylindricus&fc=122
4348,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=54978&GenusName=Rhinogobio&SpeciesName=typus&fc=122
4349,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=55917&GenusName=Rhinogobio&SpeciesName=ventralis&fc=122
4350,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23675&GenusName=Rhinogobius&SpeciesName=brunneus&fc=405
4351,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=60226&GenusName=Rhinogobius&SpeciesName=cliffordpopei&fc=405
4352,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=15825&GenusName=Rhinogobius&SpeciesName=giurinus&fc=405
4353,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5338&GenusName=Rhinomugil&SpeciesName=corsula&fc=359
4354,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2584&GenusName=Rhinoptera&SpeciesName=bonasus&fc=718
4355,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7971&GenusName=Rhinoptera&SpeciesName=javanica&fc=718
4356,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8976&GenusName=Rhinoptera&SpeciesName=marginata&fc=718
4357,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1526&GenusName=Rhinosardinia&SpeciesName=amazonica&fc=43
4358,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=899&GenusName=Rhizoprionodon&SpeciesName=acutus&fc=11
4359,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=900&GenusName=Rhizoprionodon&SpeciesName=lalandii&fc=11
4360,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=902&GenusName=Rhizoprionodon&SpeciesName=oligolinx&fc=11
4361,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=903&GenusName=Rhizoprionodon&SpeciesName=porosus&fc=11
4362,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=905&GenusName=Rhizoprionodon&SpeciesName=terraenovae&fc=11
4363,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4483&GenusName=Rhodeus&SpeciesName=amarus&fc=122
4364,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47833&GenusName=Rhodeus&SpeciesName=lighti&fc=122
4365,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=65129&GenusName=Rhodeus&SpeciesName=meridionalis&fc=122
4366,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4784&GenusName=Rhodeus&SpeciesName=ocellatus&fc=122
4367,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=2948&GenusName=Rhodeus&SpeciesName=sericeus&fc=122
4368,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=54926&GenusName=Rhodeus&SpeciesName=sinensis&fc=122
4369,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=213&GenusName=Rhomboplites&SpeciesName=aurorubens&fc=323
4370,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12949&GenusName=Rhombosolea&SpeciesName=leporina&fc=704
4371,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=12950&GenusName=Rhombosolea&SpeciesName=plebeia&fc=704
4372,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8889&GenusName=Rhombosolea&SpeciesName=tapirina&fc=704
4373,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4435&GenusName=Rhyacichthys&SpeciesName=aspro&fc=406
4374,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=5503&GenusName=Rhynchobatus&SpeciesName=djiddensis&fc=713
4375,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47819&GenusName=Rhynchocypris&SpeciesName=czekanowskii&fc=122
4376,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=48140&GenusName=Rhynchocypris&SpeciesName=oxycephalus&fc=122
4377,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=25959&GenusName=Rhynchocypris&SpeciesName=percnurus&fc=122
4378,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4666&GenusName=Rhynchorhamphus&SpeciesName=georgii&fc=475
4379,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=25653&GenusName=Rhytiodus&SpeciesName=argenteofuscus&fc=559
4380,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=51334&GenusName=Rhytiodus&SpeciesName=microlepis&fc=559
4381,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=6437&GenusName=Ribeiroclinus&SpeciesName=eigenmanni&fc=391
4382,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50568&GenusName=Rineloricaria&SpeciesName=cadeae&fc=157
4383,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50585&GenusName=Rineloricaria&SpeciesName=lanceolata&fc=157
4384,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50588&GenusName=Rineloricaria&SpeciesName=longicauda&fc=157
4385,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=63947&GenusName=Rineloricaria&SpeciesName=malabarbai&fc=157
4386,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=49091&GenusName=Rineloricaria&SpeciesName=microlepidogaster&fc=157
4387,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50602&GenusName=Rineloricaria&SpeciesName=strigilata&fc=157
4388,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=50857&GenusName=Rioraja&SpeciesName=agassizii&fc=685
4389,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4884&GenusName=Rita&SpeciesName=rita&fc=130
4390,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=27999&GenusName=Roeboexodon&SpeciesName=guyanensis&fc=102
4391,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=56650&GenusName=Roeboides&SpeciesName=affinis&fc=102
4392,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=23342&GenusName=Roeboides&SpeciesName=dayi&fc=102
4393,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=52022&GenusName=Roeboides&SpeciesName=microlepis&fc=102
4394,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=25616&GenusName=Roeboides&SpeciesName=myersii&fc=102
4395,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=53355&GenusName=Roeboides&SpeciesName=prognathus&fc=102
4396,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=53435&GenusName=Roestes&SpeciesName=molossus&fc=593
4397,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=62481&GenusName=Romanogobio&SpeciesName=macropterus&fc=122
4398,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=3588&GenusName=Roncador&SpeciesName=stearnsii&fc=331
4399,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4317&GenusName=Rondeletia&SpeciesName=loricata&fc=676
4400,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=7613&GenusName=Rostroraja&SpeciesName=alba&fc=19
4401,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=46333&GenusName=Ruanoho&SpeciesName=decemdigitatus&fc=390
4402,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=4575&GenusName=Rudarius&SpeciesName=ercodes&fc=517
4403,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8416&GenusName=Rutilus&SpeciesName=frisii&fc=122
4404,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=272&GenusName=Rutilus&SpeciesName=rutilus&fc=122
4405,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=1044&GenusName=Ruvettus&SpeciesName=pretiosus&fc=414
4406,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=8331&GenusName=Rypticus&SpeciesName=nigripinnis&fc=289
4407,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=55056&GenusName=Rypticus&SpeciesName=randalli&fc=289
4408,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=22911&GenusName=Sabanejewia&SpeciesName=aurata&fc=127
4409,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=49108&GenusName=Sabanejewia&SpeciesName=balcanica&fc=127
4410,https://www.fishbase.de/popdyn/LWRelationshipList.php?ID=47866&GenusName=Sabanejewia&SpeciesName=caspia&fc=127
