,Ecology
11584,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10626&GenusName=Tydemania&SpeciesName=navigatoris
11585,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9306&GenusName=Tylochromis&SpeciesName=aristoma
11586,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9024&GenusName=Tylochromis&SpeciesName=bangwelensis
11587,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9310&GenusName=Tylochromis&SpeciesName=elongatus
11588,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2685&GenusName=Tylochromis&SpeciesName=jentinki
11589,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9446&GenusName=Tylochromis&SpeciesName=labrodon
11590,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9447&GenusName=Tylochromis&SpeciesName=lateralis
11591,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9449&GenusName=Tylochromis&SpeciesName=leonensis
11592,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9452&GenusName=Tylochromis&SpeciesName=microdon
11593,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9453&GenusName=Tylochromis&SpeciesName=mylodon
11594,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9456&GenusName=Tylochromis&SpeciesName=polylepis
11595,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9458&GenusName=Tylochromis&SpeciesName=praecox
11596,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9459&GenusName=Tylochromis&SpeciesName=pulcher
11597,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9462&GenusName=Tylochromis&SpeciesName=regani
11598,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9463&GenusName=Tylochromis&SpeciesName=robertsi
11599,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9466&GenusName=Tylochromis&SpeciesName=sudanensis
11600,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9475&GenusName=Tylochromis&SpeciesName=trewavasae
11601,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9477&GenusName=Tylochromis&SpeciesName=variabilis
11602,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=992&GenusName=Tylosurus&SpeciesName=acus+acus
11603,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9345&GenusName=Tylosurus&SpeciesName=acus+imperialis
11604,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1335&GenusName=Tylosurus&SpeciesName=acus+melanotus
11605,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9346&GenusName=Tylosurus&SpeciesName=acus+rafale
11606,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=993&GenusName=Tylosurus&SpeciesName=crocodilus
11607,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13704&GenusName=Tylosurus&SpeciesName=fodiator
11608,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59722&GenusName=Tympanopleura&SpeciesName=cryptica
11609,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59723&GenusName=Tympanopleura&SpeciesName=longipinna
11610,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59727&GenusName=Tympanopleura&SpeciesName=rondoni
11611,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10349&GenusName=Typhleotris&SpeciesName=madagascariensis
11612,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58110&GenusName=Typhleotris&SpeciesName=mararybe
11613,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10350&GenusName=Typhleotris&SpeciesName=pauliani
11614,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3259&GenusName=Typhlichthys&SpeciesName=subterraneus
11615,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6467&GenusName=Typhlobarbus&SpeciesName=nudiventris
11616,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4096&GenusName=Typhlogobius&SpeciesName=californiensis
11617,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2337&GenusName=Tyrannochromis&SpeciesName=macrostoma
11618,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2339&GenusName=Tyrannochromis&SpeciesName=maculiceps
11619,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2340&GenusName=Tyrannochromis&SpeciesName=nigriventer
11620,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58382&GenusName=Tyttobrycon&SpeciesName=marajoara
11621,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11512&GenusName=Uaru&SpeciesName=amphiacanthoides
11622,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39731&GenusName=Ucla&SpeciesName=xenogrammus
11623,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9795&GenusName=Uegitglanis&SpeciesName=zammaranoi
11624,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2127&GenusName=Ulua&SpeciesName=aurochs
11625,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2126&GenusName=Ulua&SpeciesName=mentalis
11626,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3992&GenusName=Ulvaria&SpeciesName=subbifurcata
11627,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4004&GenusName=Ulvicola&SpeciesName=sanctaerosae
11628,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4887&GenusName=Umbra&SpeciesName=krameri
11629,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2903&GenusName=Umbra&SpeciesName=limi
11630,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2904&GenusName=Umbra&SpeciesName=pygmaea
11631,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14011&GenusName=Umbrina&SpeciesName=analis
11632,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1213&GenusName=Umbrina&SpeciesName=broussonnetii
11633,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4733&GenusName=Umbrina&SpeciesName=canariensis
11634,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=427&GenusName=Umbrina&SpeciesName=canosai
11635,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1324&GenusName=Umbrina&SpeciesName=cirrosa
11636,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1215&GenusName=Umbrina&SpeciesName=coroides
11637,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14013&GenusName=Umbrina&SpeciesName=dorsalis
11638,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3786&GenusName=Umbrina&SpeciesName=roncador
11639,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4732&GenusName=Umbrina&SpeciesName=ronchus
11640,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14016&GenusName=Umbrina&SpeciesName=xanti
11641,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54469&GenusName=Ungusurculus&SpeciesName=williamsi
11642,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13404&GenusName=Upeneichthys&SpeciesName=lineatus
11643,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47694&GenusName=Upeneichthys&SpeciesName=stotti
11644,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11138&GenusName=Upeneus&SpeciesName=asymmetricus
11645,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49487&GenusName=Upeneus&SpeciesName=australiae
11646,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50693&GenusName=Upeneus&SpeciesName=davidaromi
11647,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52410&GenusName=Upeneus&SpeciesName=guttatus
11648,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8189&GenusName=Upeneus&SpeciesName=japonicus
11649,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10868&GenusName=Upeneus&SpeciesName=luzonius
11650,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4642&GenusName=Upeneus&SpeciesName=moluccensis
11651,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1111&GenusName=Upeneus&SpeciesName=parvus
11652,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39072&GenusName=Upeneus&SpeciesName=pori
11653,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13342&GenusName=Upeneus&SpeciesName=subvittatus
11654,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4643&GenusName=Upeneus&SpeciesName=sulphureus
11655,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6963&GenusName=Upeneus&SpeciesName=sundaicus
11656,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6304&GenusName=Upeneus&SpeciesName=taeniopterus
11657,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5708&GenusName=Upeneus&SpeciesName=tragula
11658,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5050&GenusName=Upeneus&SpeciesName=vittatus
11659,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7929&GenusName=Uranoscopus&SpeciesName=bicinctus
11660,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5276&GenusName=Uranoscopus&SpeciesName=cadenati
11661,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6714&GenusName=Uranoscopus&SpeciesName=japonicus
11662,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10898&GenusName=Uranoscopus&SpeciesName=kaianus
11663,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8617&GenusName=Uranoscopus&SpeciesName=oligolepis
11664,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5277&GenusName=Uranoscopus&SpeciesName=polli
11665,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1975&GenusName=Uranoscopus&SpeciesName=scaber
11666,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13665&GenusName=Uranoscopus&SpeciesName=sulphureus
11667,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2179&GenusName=Uraspis&SpeciesName=helvola
11668,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2180&GenusName=Uraspis&SpeciesName=uraspis
11669,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13574&GenusName=Urobatis&SpeciesName=concentricus
11670,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2776&GenusName=Urobatis&SpeciesName=halleri
11671,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2777&GenusName=Urobatis&SpeciesName=jamaicensis
11672,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13576&GenusName=Urobatis&SpeciesName=maculatus
11673,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18374&GenusName=Urocampus&SpeciesName=carinirostris
11674,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7894&GenusName=Uroconger&SpeciesName=lepturus
11675,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5659&GenusName=Urogymnus&SpeciesName=asperrimus
11676,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12931&GenusName=Urogymnus&SpeciesName=granulatus
11677,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12019&GenusName=Urogymnus&SpeciesName=polylepis
11678,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47060&GenusName=Urogymnus&SpeciesName=polylepis
11679,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=17943&GenusName=Urolophus&SpeciesName=aurantiacus
11680,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14700&GenusName=Urolophus&SpeciesName=bucculentus
11681,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19051&GenusName=Urolophus&SpeciesName=circularis
11682,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18385&GenusName=Urolophus&SpeciesName=cruciatus
11683,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19057&GenusName=Urolophus&SpeciesName=expansus
11684,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19081&GenusName=Urolophus&SpeciesName=gigas
11685,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19082&GenusName=Urolophus&SpeciesName=lobatus
11686,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11928&GenusName=Urolophus&SpeciesName=mitosis
11687,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21230&GenusName=Urolophus&SpeciesName=orarius
11688,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19084&GenusName=Urolophus&SpeciesName=paucimaculatus
11689,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=51437&GenusName=Urolophus&SpeciesName=piperatus
11690,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14701&GenusName=Urolophus&SpeciesName=sufflavus
11691,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14703&GenusName=Urolophus&SpeciesName=viridis
11692,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21231&GenusName=Urolophus&SpeciesName=westraliensis
11693,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=325&GenusName=Urophycis&SpeciesName=brasiliensis
11694,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=326&GenusName=Urophycis&SpeciesName=chuss
11695,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2080&GenusName=Urophycis&SpeciesName=cirrata
11696,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2078&GenusName=Urophycis&SpeciesName=floridana
11697,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=50258&GenusName=Urophycis&SpeciesName=mystacea
11698,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2079&GenusName=Urophycis&SpeciesName=regia
11699,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=327&GenusName=Urophycis&SpeciesName=tenuis
11700,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7574&GenusName=Uropterygius&SpeciesName=concolor
11701,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14807&GenusName=Uropterygius&SpeciesName=kamar
11702,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10540&GenusName=Uropterygius&SpeciesName=micropterus
11703,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18492&GenusName=Uropterygius&SpeciesName=nagoensis
11704,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21393&GenusName=Uropterygius&SpeciesName=polyspilus
11705,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7578&GenusName=Uropterygius&SpeciesName=xanthopterus
11706,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8531&GenusName=Urotrygon&SpeciesName=chilensis
11707,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13584&GenusName=Urotrygon&SpeciesName=rogersi
11708,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58960&GenusName=Utiaritichthys&SpeciesName=esguiceroi
11709,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18259&GenusName=Vaillantella&SpeciesName=euepiptera
11710,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8634&GenusName=Valamugil&SpeciesName=speigleri
11711,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6597&GenusName=Valencia&SpeciesName=hispanica
11712,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59092&GenusName=Valencia&SpeciesName=robertae
11713,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12952&GenusName=Valenciennea&SpeciesName=alleni
11714,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12953&GenusName=Valenciennea&SpeciesName=bella
11715,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7370&GenusName=Valenciennea&SpeciesName=helsdingenii
11716,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7371&GenusName=Valenciennea&SpeciesName=longipinnis
11717,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7372&GenusName=Valenciennea&SpeciesName=muralis
11718,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12957&GenusName=Valenciennea&SpeciesName=parva
11719,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7415&GenusName=Valenciennea&SpeciesName=puellaris
11720,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12959&GenusName=Valenciennea&SpeciesName=randalli
11721,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7373&GenusName=Valenciennea&SpeciesName=sexguttata
11722,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6896&GenusName=Valenciennea&SpeciesName=strigata
11723,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12012&GenusName=Valenciennellus&SpeciesName=tripunctulatus
11724,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38943&GenusName=Vanacampus&SpeciesName=phillipi
11725,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=38944&GenusName=Vanacampus&SpeciesName=poecilolaemus
11726,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9132&GenusName=Vandellia&SpeciesName=cirrhosa
11727,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=7409&GenusName=Vanderhorstia&SpeciesName=ambanoro
11728,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13112&GenusName=Vanderhorstia&SpeciesName=ornatissima
11729,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=59078&GenusName=Vanmanenia&SpeciesName=maculata
11730,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9065&GenusName=Variabilichromis&SpeciesName=moorii
11731,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20316&GenusName=Variichthys&SpeciesName=lacustris
11732,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6800&GenusName=Variola&SpeciesName=albimarginata
11733,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5593&GenusName=Variola&SpeciesName=louti
11734,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=10606&GenusName=Velifer&SpeciesName=hypselopterus
