,Maturity_Studies
2681,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1242&GenusName=Sphoeroides&SpeciesName=testudineus&fc=448
2682,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5030&GenusName=Sphyraena&SpeciesName=afra&fc=360
2683,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3678&GenusName=Sphyraena&SpeciesName=argentea&fc=360
2684,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1235&GenusName=Sphyraena&SpeciesName=barracuda&fc=360
2685,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1236&GenusName=Sphyraena&SpeciesName=guachancho&fc=360
2686,https://www.fishbase.de/Reproduction/MaturityList.php?ID=912&GenusName=Sphyrna&SpeciesName=lewini&fc=12
2687,https://www.fishbase.de/Reproduction/MaturityList.php?ID=914&GenusName=Sphyrna&SpeciesName=mokarran&fc=12
2688,https://www.fishbase.de/Reproduction/MaturityList.php?ID=915&GenusName=Sphyrna&SpeciesName=tiburo&fc=12
2689,https://www.fishbase.de/Reproduction/MaturityList.php?ID=917&GenusName=Sphyrna&SpeciesName=zygaena&fc=12
2690,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4887&GenusName=Spicara&SpeciesName=maena&fc=330
2691,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1766&GenusName=Spicara&SpeciesName=smaris&fc=330
2692,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1355&GenusName=Spinachia&SpeciesName=spinachia&fc=260
2693,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2698&GenusName=Spirinchus&SpeciesName=thaleichthys&fc=80
2694,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1356&GenusName=Spondyliosoma&SpeciesName=cantharus&fc=330
2695,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1457&GenusName=Spratelloides&SpeciesName=delicatulus&fc=43
2696,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1458&GenusName=Spratelloides&SpeciesName=gracilis&fc=43
2697,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1357&GenusName=Sprattus&SpeciesName=sprattus&fc=43
2698,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47354&GenusName=Squalidus&SpeciesName=chankaensis&fc=122
2699,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10387&GenusName=Squaliobarbus&SpeciesName=curriculus&fc=122
2700,https://www.fishbase.de/Reproduction/MaturityList.php?ID=27208&GenusName=Squaliolus&SpeciesName=aliae&fc=557
2701,https://www.fishbase.de/Reproduction/MaturityList.php?ID=705&GenusName=Squaliolus&SpeciesName=laticaudus&fc=557
2702,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47815&GenusName=Squalius&SpeciesName=aphipsi&fc=122
2703,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4482&GenusName=Squalius&SpeciesName=cephalus&fc=122
2704,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9808&GenusName=Squalius&SpeciesName=ghigii&fc=122
2705,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65132&GenusName=Squalius&SpeciesName=moreoticus&fc=122
2706,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63605&GenusName=Squalius&SpeciesName=peloponensis&fc=122
2707,https://www.fishbase.de/Reproduction/MaturityList.php?ID=23607&GenusName=Squalius&SpeciesName=pyrenaicus&fc=122
2708,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65134&GenusName=Squalius&SpeciesName=squalus&fc=122
2709,https://www.fishbase.de/Reproduction/MaturityList.php?ID=139&GenusName=Squalus&SpeciesName=acanthias&fc=13
2710,https://www.fishbase.de/Reproduction/MaturityList.php?ID=708&GenusName=Squalus&SpeciesName=blainville&fc=13
2711,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63582&GenusName=Squalus&SpeciesName=chloroculus&fc=13
2712,https://www.fishbase.de/Reproduction/MaturityList.php?ID=709&GenusName=Squalus&SpeciesName=cubensis&fc=13
2713,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63661&GenusName=Squalus&SpeciesName=hemipinnis&fc=13
2714,https://www.fishbase.de/Reproduction/MaturityList.php?ID=710&GenusName=Squalus&SpeciesName=japonicus&fc=13
2715,https://www.fishbase.de/Reproduction/MaturityList.php?ID=711&GenusName=Squalus&SpeciesName=megalops&fc=13
2716,https://www.fishbase.de/Reproduction/MaturityList.php?ID=713&GenusName=Squalus&SpeciesName=mitsukurii&fc=13
2717,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63590&GenusName=Squalus&SpeciesName=nasutus&fc=13
2718,https://www.fishbase.de/Reproduction/MaturityList.php?ID=714&GenusName=Squalus&SpeciesName=rancureli&fc=13
2719,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65869&GenusName=Squalus&SpeciesName=suckleyi&fc=13
2720,https://www.fishbase.de/Reproduction/MaturityList.php?ID=725&GenusName=Squatina&SpeciesName=aculeata&fc=15
2721,https://www.fishbase.de/Reproduction/MaturityList.php?ID=726&GenusName=Squatina&SpeciesName=africana&fc=15
2722,https://www.fishbase.de/Reproduction/MaturityList.php?ID=727&GenusName=Squatina&SpeciesName=argentina&fc=15
2723,https://www.fishbase.de/Reproduction/MaturityList.php?ID=729&GenusName=Squatina&SpeciesName=californica&fc=15
2724,https://www.fishbase.de/Reproduction/MaturityList.php?ID=731&GenusName=Squatina&SpeciesName=dumeril&fc=15
2725,https://www.fishbase.de/Reproduction/MaturityList.php?ID=53932&GenusName=Squatina&SpeciesName=guggenheim&fc=15
2726,https://www.fishbase.de/Reproduction/MaturityList.php?ID=62087&GenusName=Squatina&SpeciesName=punctata&fc=15
2727,https://www.fishbase.de/Reproduction/MaturityList.php?ID=736&GenusName=Squatina&SpeciesName=squatina&fc=15
2728,https://www.fishbase.de/Reproduction/MaturityList.php?ID=737&GenusName=Squatina&SpeciesName=tergocellata&fc=15
2729,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68861&GenusName=Squatina&SpeciesName=varii&fc=15
2730,https://www.fishbase.de/Reproduction/MaturityList.php?ID=62263&GenusName=Steatogenys&SpeciesName=ocellatus&fc=546
2731,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3650&GenusName=Stegastes&SpeciesName=fuscus&fc=350
2732,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5374&GenusName=Stegostoma&SpeciesName=fasciatum&fc=494
2733,https://www.fishbase.de/Reproduction/MaturityList.php?ID=53118&GenusName=Steindachnerina&SpeciesName=brevipinna&fc=111
2734,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52540&GenusName=Steindachnerina&SpeciesName=insculpta&fc=111
2735,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59494&GenusName=Stellifer&SpeciesName=brasiliensis&fc=331
2736,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1193&GenusName=Stellifer&SpeciesName=lanceolatus&fc=331
2737,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14677&GenusName=Stellifer&SpeciesName=naso&fc=331
2738,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1196&GenusName=Stellifer&SpeciesName=rastrifer&fc=331
2739,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14681&GenusName=Stellifer&SpeciesName=stellifer&fc=331
2740,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2737&GenusName=Stenobrachius&SpeciesName=leucopsarus&fc=167
2741,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2692&GenusName=Stenodus&SpeciesName=leucichthys&fc=76
2742,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66490&GenusName=Stenodus&SpeciesName=nelma&fc=76
2743,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1234&GenusName=Stenotomus&SpeciesName=caprinus&fc=330
2744,https://www.fishbase.de/Reproduction/MaturityList.php?ID=452&GenusName=Stenotomus&SpeciesName=chrysops&fc=330
2745,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54055&GenusName=Stephanoberyx&SpeciesName=monae&fc=232
2746,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4281&GenusName=Stephanolepis&SpeciesName=hispidus&fc=517
2747,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3310&GenusName=Stereolepis&SpeciesName=gigas&fc=513
2748,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65505&GenusName=Sternarchorhynchus&SpeciesName=kokraimoro&fc=545
2749,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12224&GenusName=Sternopygus&SpeciesName=macrurus&fc=548
2750,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6622&GenusName=Stethojulis&SpeciesName=trilineata&fc=362
2751,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46205&GenusName=Stigmatopora&SpeciesName=argus&fc=258
2752,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46206&GenusName=Stigmatopora&SpeciesName=macropterygia&fc=258
2753,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46207&GenusName=Stigmatopora&SpeciesName=nigra&fc=258
2754,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66598&GenusName=Stiphodon&SpeciesName=alcedo&fc=405
2755,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54570&GenusName=Stiphodon&SpeciesName=hydoreibatus&fc=405
2756,https://www.fishbase.de/Reproduction/MaturityList.php?ID=51781&GenusName=Stiphodon&SpeciesName=percnopterygionus&fc=405
2757,https://www.fishbase.de/Reproduction/MaturityList.php?ID=566&GenusName=Stolephorus&SpeciesName=commersonnii&fc=454
2758,https://www.fishbase.de/Reproduction/MaturityList.php?ID=569&GenusName=Stolephorus&SpeciesName=indicus&fc=454
2759,https://www.fishbase.de/Reproduction/MaturityList.php?ID=571&GenusName=Stolephorus&SpeciesName=insularis&fc=454
2760,https://www.fishbase.de/Reproduction/MaturityList.php?ID=578&GenusName=Stolephorus&SpeciesName=waitei&fc=454
2761,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1549&GenusName=Stolothrissa&SpeciesName=tanganicae&fc=43
2762,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1530&GenusName=Strangomera&SpeciesName=bentincki&fc=43
2763,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10195&GenusName=Sufflogobius&SpeciesName=bibarbatus&fc=405
2764,https://www.fishbase.de/Reproduction/MaturityList.php?ID=26775&GenusName=Sundasalanx&SpeciesName=praecox&fc=43
2765,https://www.fishbase.de/Reproduction/MaturityList.php?ID=761&GenusName=Sutorectus&SpeciesName=tentaculatus&fc=7
2766,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4231&GenusName=Syacium&SpeciesName=gunteri&fc=514
2767,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13978&GenusName=Syacium&SpeciesName=ovale&fc=514
2768,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4233&GenusName=Syacium&SpeciesName=papillosum&fc=514
2769,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16720&GenusName=Symbolophorus&SpeciesName=barnardi&fc=167
2770,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7298&GenusName=Symbolophorus&SpeciesName=boops&fc=167
2771,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16726&GenusName=Symbolophorus&SpeciesName=rufinus&fc=167
2772,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1737&GenusName=Symbolophorus&SpeciesName=veranyi&fc=167
2773,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1791&GenusName=Symphodus&SpeciesName=cinereus&fc=362
2774,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4578&GenusName=Symphodus&SpeciesName=mediterraneus&fc=362
2775,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59&GenusName=Symphodus&SpeciesName=melops&fc=362
2776,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1792&GenusName=Symphodus&SpeciesName=ocellatus&fc=362
2777,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1709&GenusName=Symphodus&SpeciesName=roissali&fc=362
2778,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1708&GenusName=Symphodus&SpeciesName=tinca&fc=362
2779,https://www.fishbase.de/Reproduction/MaturityList.php?ID=65217&GenusName=Symphurus&SpeciesName=megasomus&fc=442
2780,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4265&GenusName=Symphurus&SpeciesName=nebulosus&fc=442
2781,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16432&GenusName=Symphurus&SpeciesName=ommaspilus&fc=442
2782,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1019&GenusName=Symphurus&SpeciesName=plagiusa&fc=442
2783,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54031&GenusName=Sympterygia&SpeciesName=bonapartii&fc=685
2784,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5825&GenusName=Synanceia&SpeciesName=verrucosa&fc=578
2785,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1763&GenusName=Synapturichthys&SpeciesName=kleinii&fc=441
2786,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4143&GenusName=Synchirus&SpeciesName=gilli&fc=277
2787,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5980&GenusName=Syngnathoides&SpeciesName=biaculeatus&fc=258
2788,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1769&GenusName=Syngnathus&SpeciesName=abaster&fc=258
2789,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1770&GenusName=Syngnathus&SpeciesName=acus&fc=258
2790,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46209&GenusName=Syngnathus&SpeciesName=carinatus&fc=258
2791,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46210&GenusName=Syngnathus&SpeciesName=insulae&fc=258
2792,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46211&GenusName=Syngnathus&SpeciesName=macrobrachium&fc=258
2793,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46212&GenusName=Syngnathus&SpeciesName=macrophthalmus&fc=258
2794,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1359&GenusName=Syngnathus&SpeciesName=rostellatus&fc=258
2795,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3306&GenusName=Syngnathus&SpeciesName=scovelli&fc=258
2796,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1360&GenusName=Syngnathus&SpeciesName=typhle&fc=258
2797,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6304&GenusName=Syngnathus&SpeciesName=watermeyeri&fc=258
2798,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9533&GenusName=Synodontis&SpeciesName=afrofischeri&fc=144
2799,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5469&GenusName=Synodontis&SpeciesName=batensoda&fc=144
2800,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9545&GenusName=Synodontis&SpeciesName=budgetti&fc=144
2801,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9517&GenusName=Synodontis&SpeciesName=membranaceus&fc=144
2802,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5470&GenusName=Synodontis&SpeciesName=ocellifer&fc=144
2803,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9614&GenusName=Synodontis&SpeciesName=resupinatus&fc=144
2804,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2458&GenusName=Synodontis&SpeciesName=schall&fc=144
2805,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9638&GenusName=Synodontis&SpeciesName=victoriae&fc=144
2806,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7743&GenusName=Synodontis&SpeciesName=zambezensis&fc=144
2807,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5398&GenusName=Synodus&SpeciesName=variegatus&fc=160
2808,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7013&GenusName=Taaningichthys&SpeciesName=bathyphilus&fc=167
2809,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7419&GenusName=Taaningichthys&SpeciesName=minimus&fc=167
2810,https://www.fishbase.de/Reproduction/MaturityList.php?ID=28052&GenusName=Tachysurus&SpeciesName=fulvidraco&fc=130
2811,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2713&GenusName=Tactostoma&SpeciesName=macropus&fc=91
2812,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68038&GenusName=Taeniura&SpeciesName=lessoni&fc=20
2813,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5399&GenusName=Taeniura&SpeciesName=lymma&fc=20
2814,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6482&GenusName=Taeniurops&SpeciesName=meyeni&fc=20
2815,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10303&GenusName=Takifugu&SpeciesName=porphyreus&fc=448
2816,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12101&GenusName=Tandanus&SpeciesName=tandanus&fc=149
2817,https://www.fishbase.de/Reproduction/MaturityList.php?ID=47707&GenusName=Tatia&SpeciesName=brunnea&fc=147
2818,https://www.fishbase.de/Reproduction/MaturityList.php?ID=64688&GenusName=Tatia&SpeciesName=caxiuanensis&fc=147
2819,https://www.fishbase.de/Reproduction/MaturityList.php?ID=64689&GenusName=Tatia&SpeciesName=meesi&fc=147
2820,https://www.fishbase.de/Reproduction/MaturityList.php?ID=458&GenusName=Tautoga&SpeciesName=onitis&fc=362
2821,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3672&GenusName=Tautogolabrus&SpeciesName=adspersus&fc=362
2822,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68036&GenusName=Telatrygon&SpeciesName=biasa&fc=20
2823,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8205&GenusName=Telatrygon&SpeciesName=zugei&fc=20
2824,https://www.fishbase.de/Reproduction/MaturityList.php?ID=26006&GenusName=Telestes&SpeciesName=croaticus&fc=122
2825,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66507&GenusName=Telestes&SpeciesName=dabar&fc=122
2826,https://www.fishbase.de/Reproduction/MaturityList.php?ID=26008&GenusName=Telestes&SpeciesName=metohiensis&fc=122
2827,https://www.fishbase.de/Reproduction/MaturityList.php?ID=60240&GenusName=Telestes&SpeciesName=muticellus&fc=122
2828,https://www.fishbase.de/Reproduction/MaturityList.php?ID=26030&GenusName=Telestes&SpeciesName=pleurobipunctatus&fc=122
2829,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6462&GenusName=Telestes&SpeciesName=souffia&fc=122
2830,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8400&GenusName=Temera&SpeciesName=hardwickii&fc=672
2831,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1596&GenusName=Tenualosa&SpeciesName=ilisha&fc=43
2832,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1597&GenusName=Tenualosa&SpeciesName=macrura&fc=43
2833,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1598&GenusName=Tenualosa&SpeciesName=reevesii&fc=43
2834,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1600&GenusName=Tenualosa&SpeciesName=toli&fc=43
2835,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4458&GenusName=Terapon&SpeciesName=jarbua&fc=299
2836,https://www.fishbase.de/Reproduction/MaturityList.php?ID=67629&GenusName=Tetragonopterus&SpeciesName=akamai&fc=102
2837,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2552&GenusName=Tetronarce&SpeciesName=californica&fc=18
2838,https://www.fishbase.de/Reproduction/MaturityList.php?ID=68041&GenusName=Tetronarce&SpeciesName=cowleyi&fc=18
2839,https://www.fishbase.de/Reproduction/MaturityList.php?ID=24104&GenusName=Tetronarce&SpeciesName=macneilli&fc=18
2840,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7770&GenusName=Thalassoma&SpeciesName=duperrey&fc=362
2841,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5643&GenusName=Thalassoma&SpeciesName=hardwicke&fc=362
2842,https://www.fishbase.de/Reproduction/MaturityList.php?ID=256&GenusName=Thaleichthys&SpeciesName=pacificus&fc=80
2843,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6611&GenusName=Thamnaconus&SpeciesName=modestus&fc=517
2844,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7689&GenusName=Thorogobius&SpeciesName=ephippiatus&fc=405
2845,https://www.fishbase.de/Reproduction/MaturityList.php?ID=594&GenusName=Thryssa&SpeciesName=mystax&fc=454
